sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1_x,gpt_props1_x,res2_x,gpt_props2_x,res3_x,gpt_props3_x,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority,res1_y,gpt_props1_y,res2_y,gpt_props2_y,res3_y,gpt_props3_y,gpt3.5_consistency
199,[1],"“When Kavanaugh is on the Supreme Court, undermining our #4thAmendment right against unreasonable searches and seizures, it will be too late for others to join me.”",Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton, as it lists clauses without using conjunctions between them.""
}",['asyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The example text uses the polysyndenton property by using the conjunction 'and' between the different elements in the list.""
}",['polysyndenton'],"{
  ""Properties"": [
    ""asyndeton""
  ],
  ""Explanation"": ""The example text uses asyndeton by listing the consequences of Kavanaugh being on the Supreme Court without using any conjunctions.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The mention of 'Supreme Court' implicitly lumps Kavanaugh in with the other members of the court, using bracketing.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The mention of 'Supreme Court' implicitly lumps Kavanaugh with the other justices, indicating that his actions will affect the entire court's decisions.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The mention of 'our #4thAmendment right against unreasonable searches and seizures' is bracketed with 'Kavanaugh is on the Supreme Court' to imply that his presence on the court will lead to the undermining of this right.""
}",['bracketing'],1
202,[1],"A gird failure would almost immediately fling the United States into a state of panic, and it’s always good to be prepared just in case.",Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing actions without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The list of items suggests a chain of causality, as the faith is added to virtue, which is added to knowledge, and so on.""
}",['gradatio'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton when listing the effects of a grid failure, creating a sense of urgency and immediacy.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items ('a grid failure', 'fling the United States into a state of panic', 'it's always good to be prepared just in case') without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items ('panic' and 'it’s always good to be prepared') without any conjunctions.""
}",['asyndenton'],1
204,[1],"It has become a superdogma in the Catholic Church: if you don’t believe that Islam is a Religion of Peace, you will be ruthlessly harassed and silenced by the U.S. Conference of Catholic Bishops and the hierarchy elsewhere as well.",Series,[],[],[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and' between 'U.S. Conference of Catholic Bishops' and 'the hierarchy elsewhere' indicates the presence of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'the U.S. Conference of Catholic Bishops' and 'the hierarchy elsewhere as well' indicates the presence of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton with the listing of 'U.S. Conference of Catholic Bishops and the hierarchy elsewhere'.""
}",['asyndenton'],[],['polysyndenton'],-1,[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'U.S. Conference of Catholic Bishops' and 'the hierarchy elsewhere' qualifies this as an example of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The sentence uses the polysyndenton property by using the conjunction 'and' between 'U.S. Conference of Catholic Bishops' and 'the hierarchy elsewhere as well.'""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The sentence uses the polysyndenton property by using the conjunction 'and' between 'U.S. Conference of Catholic Bishops' and 'the hierarchy elsewhere as well.'""
}",['polysyndenton'],1
214,[1],"""One woman (was) screaming through my door that I should be killed and I should die,"" he told reporters at Friday's news conference.",Series,[],['polysyndenton'],[],"``` 
{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text contains a list of actions without the use of any conjunctions, fitting the definition of asyndenton.""
}
```",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'and' is avoided when listing the threatening statements, creating a sense of urgency and impact.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'and' is omitted when listing the actions of the woman, creating an asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the items 'I should be killed' and 'I should die' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'and' is omitted when listing the threats, creating an asyndeton.""
}",['asyndenton'],1
219,[1],"While Iran told the U.N. nuclear watchdog agency on Tuesday that it plans only to increase enrichment within limits set by 2015 deal, the announcement came with threats from a top Iranian official that the activities could be quickly expanded.",Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing the actions 'told', 'plans', and 'came' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton to list the activities being threatened - 'increase enrichment within limits set by 2015 deal' and 'quickly expanded'.""
}",['asyndenton'],"{
  ""Properties"": [
    ""asyndenton""
  ],
  ""Explanation"": ""The example text uses asyndenton, as there are no conjunctions used when listing the actions of Iran, which creates a sense of urgency and emphasizes each action independently.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The sentence uses the polysyndenton property by using the conjunction 'and' to connect the phrases 'that it plans only to increase enrichment within limits set by 2015 deal' and 'the announcement came with threats from a top Iranian official that the activities could be quickly expanded.'""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'that' between 'increase enrichment within limits' and 'the announcement came with threats' indicates the presence of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'that' between 'increase enrichment' and 'the announcement' suggests polysyndenton in the sentence.""
}",['polysyndenton'],1
241,[9 2],"After Farrakhan's speech Sunday, CNN anchor Jake Tapper, among a few others, began tweeting out a few quotes from it, and declared that Farrakhan was more dangerous than other ""alt-reich"" leaders because he “has a much larger following and elected officials meet with him openly.”",Series,[],[],[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses the asyndeton property, as it lists items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""polysyndenton"", ""asyndenton""],
  ""Explanation"": ""The text uses both polysyndenton ('a few others') and asyndenton ('a few quotes from it') when listing individuals and quotes.""
}","['polysyndenton', 'asyndenton']","{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'a few quotes from it', and 'declared that Farrakhan was more dangerous' suggests the use of polysyndenton.""
}",['polysyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'a few others' without any conjunctions suggests an asyndeton in the listing of people who began tweeting out quotes from Farrakhan's speech.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing items without using any conjunctions, such as 'and', between them.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'a few others' without any conjunctions suggests an asyndeton in the listing of people who began tweeting out quotes from Farrakhan's speech.""
}",['asyndenton'],1
243,[2 6],Women everywhere should be furious.,Series,[],[],[],"{
    ""Properties"": [""asyndeton""],
    ""Explanation"": ""The example text uses asyndeton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by not using any conjunctions when listing items.""
}",['asyndenton'],"{
  ""Properties"": [],
  ""Explanation"": ""None of the listed properties of Series are used in the example text.""
}",[],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing items without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without any conjunctions.""
}",['asyndenton'],1
244,[2],"Why not, one could say, since the Church is ready to bless nearly everything on the earth?",Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton to list reasons why one could say something."" 
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text demonstrates the use of asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing the items without using any conjunctions.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without any conjunctions, creating a sense of urgency or immediacy.""
}",['asyndenton'],1
245,[2],"I am sure there are many many others, too, who think alike, but whom I do not know.",Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by not using any conjunctions when listing items.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing items (many, many others, too) without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text includes a list of items (many, many others, too) without using any conjunctions, making it an example of asyndenton.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'many many others, too' without any conjunctions between the items indicates the use of asyndenton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing items without using any conjunctions.""
}",['asyndenton'],1
247,[13  2],"“But it is extremely dangerous as the head of the Catholic Church — you know, the last appeal — that this is the kind of behavior that is going to be mimicked around the world by bishops, [who will say] ‘Well if the Pope is not going to intervene and impose zero tolerance, why should I?’”",Series,[],[],[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The example text uses the conjunction 'and' to list the items 'truth', 'love', 'courage', and 'honesty', indicating the presence of the polysyndenton property.""
}",['polysyndenton'],"``` 
   {
        ""Properties"": [""polysyndenton""],
        ""Explanation"": ""The example text uses polysyndenton by repeating the conjunction 'and' between the items 'truth', 'love', 'courage', and 'honesty'.""
    }
```",['polysyndenton'],"{
  ""Properties"": [
    ""polysyndenton""
  ],
  ""Explanation"": ""The text uses the polysyndenton property by using the conjunction 'and' between the items 'truth', 'love', 'courage', and 'honesty'.""
}",['polysyndenton'],[],['polysyndenton'],-1,[],"{
  ""Properties"": [""polysyndeton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'bishops' and the quoted statement creates a polysyndeton in the text.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'bishops' and the quoted statement creates a polysyndeton, indicating a continuation of the list of potential mimicked behaviors.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'bishops' and the quoted statement 'Well if the Pope is not going to intervene and impose zero tolerance, why should I?' demonstrates polysyndenton.""
}",['polysyndenton'],1
