sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,res1_x,gpt_props1_x,res2_x,gpt_props2_x,res3_x,gpt_props3_x,,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority,res1_y,gpt_props1_y,res2_y,gpt_props2_y,res3_y,gpt_props3_y,gpt3.5_consistency_y,gpt3.5_majority
2128,[8],"A litany of lives of total moral, physical, emotional devastation suffered by victims of homosexual clerics.",Aspect,[],['simple'],['simple'],FALSE,,[],,[],,[],,['simple'],['simple'],1,['simple'],"{
  ""Properties"": [""simple"", ""perfect"", ""progressive""],
  ""Explanation"": ""The text includes simple facts ('victims suffered'), completed actions ('suffered'), and ongoing actions ('suffered').""
}","['simple', 'perfect', 'progressive']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact, with no indication of completion, ongoingness, or habitual aspect.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the suffering experienced by victims, without indicating completion, ongoing action, or the end of an ongoing action.""
}",['simple'],FALSE,
2198,[16  6  8],"That’s all,” when he stated in his sworn account that Nuncio Pietro Sambi conveyed to McCarrick at the Nunciature in Washington the sanctions that had been imposed on him by Pope Benedict—sanctions Bergoglio ignored for five years until forced to act by a worldwide storm of outrage.",Aspect,"['simple', 'perfect']","['simple', 'perfect']",['simple'],FALSE,,[],,[],,[],,"['simple', 'perfect']",['simple'],0,['simple'],"{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The sentence contains a simple fact ('Bergoglio ignored for five years') and refers to a completed action ('sanctions that had been imposed').""
}","['simple', 'perfect']","{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'had been imposed' indicates a completed action in the past, which aligns with the perfect aspect.""
}",['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The sentence 'Bergoglio ignored for five years' expresses a completed action, indicating the state of the action being already completed.""
}",['perfect'],FALSE,
2241,[8],"Because in those texts—above all Gaudium et Spes, Dignitatis Humanae, Unitatis Redintegratio, Nostra Aetate and Sacrosanctum Concilium—the Council verbally prostrated itself before “the modern world” and the practitioners of other religions while authorizing Bugnini (Secretary of the liturgical Preparatory Commission that drafted what would become Sacrosanctum Concilium) to begin demolition of the sacred liturgy that was the very foundation Catholic of orthodoxy and orthopraxis.",Aspect,['simple'],"['simple', 'progressive']",['simple'],FALSE,,[],,[],,[],,['simple'],['simple'],1,['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact about the actions of the Council and Bugnini without emphasizing completion, progressivity, or perfection of the actions.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The example text expresses a simple fact without specifying the completion or ongoing nature of the action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text simply expresses a fact about the actions of the Council and Bugnini without indicating completion or ongoing nature of the actions.""
}",['simple'],TRUE,
2456,[8],NASA has released a record-breaking photograph taken by the New Horizons spacecraft when it was 3.79 billion miles away from the Earth.,Aspect,"['simple', 'perfect']","['simple', 'perfect']",['perfect'],FALSE,,[],,[],,[],,"['simple', 'perfect']",['perfect'],0,['perfect'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact, stating that NASA has released a record-breaking photograph.""
}",['simple'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'has released' indicates a completed action, suggesting the completion of the release of the record-breaking photograph.""
}",['perfect'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the release of a photograph by NASA.""
}",['simple'],FALSE,
2472,[8],"Ricki Seidman, a Democratic operative and former Clinton White House official who is now an advisor to Mrs. Ford, said in July (at roughly the same time as the letter was submitted) that she predicted a ""strategy"" forming to destroy Brett Kavanaugh.",Aspect,['simple'],"['simple', 'progressive']",['simple'],FALSE,,[],,[],,[],,['simple'],['simple'],1,['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about a past event without any indication of completeness, continuation, or progression.""
}",['simple'],"{
  ""Properties"": [
    ""simple""
  ],
  ""Explanation"": ""The sentence expresses a simple fact about what Ricki Seidman said in July.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about a prediction made in the past by Ricki Seidman.""
}",['simple'],TRUE,
2584,[0 8],"In remarks after his address, reported by the German Catholic newspaper Die Tagespost, the cardinal made it clear what he thinks about the recently presented German idea of blessing homosexual unions, even if only in individual cases: “If a priest blesses a homosexual couple, then this is an atrocity at a holy site, namely, to approve of something that God does not approve of.”",Aspect,['simple'],['simple'],['simple'],TRUE,,[],,[],,[],,['simple'],"['simple', 'progressive']",0,"['simple', 'progressive']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence 'the cardinal made it clear what he thinks' expresses a simple fact or truth.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The statement expresses a simple fact about the cardinal's opinion, without emphasizing the completion, ongoing nature, or duration of the action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The statement expresses a simple fact about the cardinal's opinion on blessing homosexual unions, without indicating completion, ongoing nature, or perfective aspect.""
}",['simple'],TRUE,
2629,[ 8 13],ADVANTAGE AMERICANS,Aspect,[],[],[],TRUE,"{
  ""Properties"": [],
  ""Explanation"": ""The example text is a headline and does not contain any specific aspect properties."" 
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The example text is a headline, which typically does not contain verbs and therefore does not exhibit any aspect properties.""
}",[],"{
    ""Properties"": [""simple""],
    ""Explanation"": ""The example text 'ADVANTAGE AMERICANS' expresses a simple fact without indicating completion, ongoingness, or habitualness.""
}",['simple'],,[],['simple'],-1,[],"{
  ""Properties"": [],
  ""Explanation"": ""The given text does not contain any aspect properties as it is a simple noun phrase without any indication of an action or state.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text does not contain any verbs or actions, so there is no aspect used in this instance.""
}",[],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],FALSE,
2670,[5 9 8 8],"“They [Guardian editors] knew that publishing this story would cause partisan warriors to excitedly spread the story, and that cable news outlets would hyperventilate over it, and that they’d reap the rewards regardless of whether the story turned out to be true or false.”",Aspect,['simple'],['simple'],['simple'],TRUE,,[],,[],,[],,['simple'],['progressive'],-1,['progressive'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact about the editors' knowledge and their expectation of the outcome of publishing the story.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about what the Guardian editors knew.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact that the editors knew about the potential consequences of publishing the story.""
}",['simple'],TRUE,
2871,[8],"While it earlier made attempts to balance its shoddier side with some interesting reporting, it is now solidly main stream in the worst sense.",Aspect,['simple'],['simple'],['simple'],TRUE,,[],,[],,[],,['simple'],"['simple', 'progressive']",0,"['simple', 'progressive']","{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'is now' indicates the ongoing or current state of being solidly mainstream.""
}",['progressive'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'is now' indicates an ongoing or current state, which aligns with the progressive aspect.""
}",['progressive'],"{
  ""Properties"": [""perfect"", ""progressive""],
  ""Explanation"": ""The use of 'earlier' indicates a completed action in the past (perfect), and the use of 'is now' indicates an ongoing action (progressive).""
}","['perfect', 'progressive']",FALSE,
2900,[13  8 13],Another student told my daughter that she and the first student and her adult friends are going to kill me and carve a satanic star in my chest and rip out my organs.,Aspect,"['simple', 'progressive']","['simple', 'progressive']",['simple'],FALSE,,[],,[],,[],,"['simple', 'progressive']",['simple'],0,['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about a reported threat made by another student, without any indication of completed, ongoing, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating any completion, ongoing nature, or progression of the action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without any reference to completion, ongoingness, or duration.""
}",['simple'],TRUE,
