sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth
4371,[15],The media is happy to talk about anti-Semitism.,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The statement uses asyndenton by listing items without any conjunctions ('anti-Semitism').""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses asyndeton by listing the media's willingness to talk about anti-Semitism without using any conjunctions between the items.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of the word 'talk' without any conjunction implies a direct and succinct statement, consistent with the use of asyndeton.""
}",['asyndenton'],TRUE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],1,['asyndenton'],,,,
4372,[15],Here’s my translation:,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndenton"", ""gradatio""],
  ""Explanation"": ""The example text uses asyndenton to list a series of actions ('came, saw, conquered') and gradatio to suggest a chain of progressively more impactful actions.""
}","['asyndenton', 'gradatio']","{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton to create a sense of direct and concise communication by listing items without conjunctions.""
}",['asyndenton'],FALSE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],1,['asyndenton'],,,,
4373,[15],"He mentions the Holy Father's letter to the Buenos Aires bishops, but he fails to take into account that the statement of those Argentine bishops can be interpreted in an orthodox way, as Cardinal Müller told Edward Pentin in a Sept. 28 interview published in the National Catholic Register.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'but' to link two contrasting ideas indicates polysyndeton in the text.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The sentence uses the conjunction 'but' to connect two contrasting clauses, indicating the use of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'but' in the sentence indicates polysyndeton, as it joins multiple clauses together.""
}",['polysyndenton'],TRUE,"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'but' in the sentence indicates the presence of polysyndenton, as it connects the two contrasting clauses.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton when listing the individuals involved in the situation: 'the Holy Father's letter to the Buenos Aires bishops, but he fails to take into account that the statement of those Argentine bishops can be interpreted in an orthodox way, as Cardinal Müller told Edward Pentin in a Sept. 28 interview published in the National Catholic Register.'""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton when listing the individuals involved in the statement, creating a sense of immediacy and directness.""
}",['asyndenton'],0,['asyndenton'],,,,
4375,[ 9 15],"Under an obscure set of US regulations known as the International Trade in Arms Regulations (ITAR), Wilson was accused of exporting weapons without a license, just as if he’d shipped his plastic gun to Mexico rather than put a digital version of it on the internet.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses an asyndeton by listing two actions ('exporting weapons without a license' and 'shipped his plastic gun to Mexico') without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing two actions 'shipping his plastic gun to Mexico' and 'putting a digital version of it on the internet' without any conjunctions between them.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The listing of 'exporting weapons without a license' and 'shipped his plastic gun to Mexico rather than put a digital version of it on the internet' does not use any conjunctions, indicating asyndenton.""
}",['asyndenton'],TRUE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items ('exporting weapons without a license' and 'shipped his plastic gun to Mexico') without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items ('exporting weapons without a license' and 'shipped his plastic gun to Mexico') without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'just as if' between 'exporting weapons without a license' and 'shipped his plastic gun to Mexico' demonstrates polysyndenton.""
}",['polysyndenton'],0,['asyndenton'],,,,
4378,[16],"The Sun is getting cooler and dimmer, but scientists aren’t worried",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""order""],
  ""Explanation"": ""The sentence features order (incrementum) as it lists the cooling and dimming of the Sun in a decreasing order, suggesting a progression.""
}",['order_(incrementum)'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'cooler and dimmer' suggests a gradatio, listing items with overlapping meaning, indicating a chain of related events.""
}",['gradatio'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'cooler and dimmer' implicitly groups these two characteristics together in the same category, indicating a common trend in the Sun's behavior.""
}",['bracketing'],FALSE,"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'cooler and dimmer' suggests a gradatio, a list of items with overlapping, suggesting a chain of causality.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'cooler and dimmer' suggests a gradatio, a list of items with overlapping, suggesting a chain of causality.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'cooler and dimmer' suggests a gradatio, a list of items with overlapping, suggesting a chain of causality.""
}",['gradatio'],1,['gradatio'],,,,
4379,[16],"It was as though someone had plausibly told me that, yes, there were fairies and magical kingdoms in real life, “just around the corner”.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The text uses the polysyndenton property by repetitively using the conjunction 'and' to emphasize and embellish the idea of fairies and magical kingdoms, creating a sense of wonder and possibility.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndeton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'fairies' and 'magical kingdoms' constitutes a polysyndeton.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndeton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'fairies' and 'magical kingdoms' indicates the presence of polysyndeton.""
}",['polysyndenton'],TRUE,"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The sentence uses the conjunction 'and' between 'fairies' and 'magical kingdoms', indicating polysyndeton.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'fairies' and 'magical kingdoms' qualifies this as an example of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'fairies' and 'magical kingdoms' qualifies this sentence as an example of polysyndenton.""
}",['polysyndenton'],1,['polysyndenton'],,,,
4384,[16],The world is so much bigger than Farrakhan and the Jewish question and his position on that and so forth.,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses a series of items without any conjunctions, such as 'Farrakhan', 'the Jewish question', and 'his position on that'.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example uses asyndenton by listing items without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses an asyndeton by listing multiple items ('Farrakhan', 'the Jewish question', 'his position on that') without using conjunctions between them.""
}",['asyndenton'],TRUE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses a series of items without any conjunctions, creating an asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses a series of items without any conjunctions, following the pattern of asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses a listing of items without any conjunctions, as seen in the repetition of 'and' between 'Farrakhan,' 'the Jewish question,' and 'his position on that.'""
}",['asyndenton'],1,['asyndenton'],,,,
4386,[16],The burst of sweetness and light coming from Pyongyang just sounds too good to be true.,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses a listing without any conjunctions, creating a sense of abruptness and emphasis.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses a listing without any conjunctions, creating a sense of urgency and excitement. 'The burst of sweetness and light coming from Pyongyang just sounds too good to be true' uses the format 'noun, noun, and noun', which aligns with the property of asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'and' is omitted in the listing of 'sweetness and light,' indicating an asyndeton structure.""
}",['asyndenton'],TRUE,"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'and' between 'sweetness' and 'light' is omitted, creating an asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'and' is omitted when listing 'sweetness' and 'light', making it an example of asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing 'sweetness' and 'light' without any conjunction between them.""
}",['asyndenton'],1,['asyndenton'],,,,
4400,[ 6 16],The world is so much bigger than Farrakhan and the Jewish question and his position on that and so forth.,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'and so forth' creates an asyndeton, a list without the use of conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'and his position on that and so forth' without any conjunctions like 'and' or 'or' indicates the presence of asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses a series of items without any conjunctions, creating an asyndeton.""
}",['asyndenton'],TRUE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses a series of items without any conjunctions, as seen in the listing of 'Farrakhan', 'the Jewish question', and 'his position on that'.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses a series of items without any conjunctions, creating an asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses an asyndeton by listing items without any conjunctions.""
}",['asyndenton'],1,['asyndenton'],,,,
4401,[ 8 16  8],"Given the fallen human condition, such injustices are bound to occur in any judicial system, and everyone agrees that they should be ruthlessly remedied.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'fallen human condition' implies a chain of causality leading to 'such injustices', which suggests the use of gradatio property.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'fallen human condition', 'injustices', 'any judicial system', and 'everyone agrees' suggests a chain of logic leading to the conclusion that injustices should be ruthlessly remedied.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'fallen human condition' suggests a chain of causality, leading to 'injustices', and then the need for 'ruthlessly remedied'. This suggests the presence of gradatio.""
}",['gradatio'],TRUE,"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'fallen human condition', 'injustices', 'judicial system', and 'ruthlessly remedied' suggests a chain of causality, indicating the use of gradatio.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The sentence presents a chain of causality, suggesting that the fallen human condition leads to injustices, which in turn should be ruthlessly remedied.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'fallen human condition', 'injustices', 'judicial system', and 'everyone agrees' suggests a chain of causality or progression, indicating the use of gradatio.""
}",['gradatio'],1,['gradatio'],,,,
